skill_major_id,skill_major,skill_sub_id,skill_sub,business_major_id,business_major,business_sub_id,business_sub,level
SK-05,設計・解析,SK-0526,整備性設計,BZ-03,宇宙機開発・製造,BZ-0302,システム設計（システム全体）,1
SK-05,設計・解析,SK-0526,整備性設計,BZ-03,宇宙機開発・製造,BZ-0312,構造系の設計,1
SK-05,設計・解析,SK-0526,整備性設計,BZ-03,宇宙機開発・製造,BZ-0316,機構系の設計,1
SK-05,設計・解析,SK-0526,整備性設計,BZ-03,宇宙機開発・製造,BZ-0320,推進系の設計,1
SK-05,設計・解析,SK-0526,整備性設計,BZ-03,宇宙機開発・製造,BZ-0336,制御系（姿勢・誘導）の設計,1
SK-05,設計・解析,SK-0526,整備性設計,BZ-03,宇宙機開発・製造,BZ-0348,ミッション系の設計,1
SK-05,設計・解析,SK-0527,宇宙環境条件の反映（設計・解析）,BZ-01,プロジェクト企画・考案,BZ-0104,新技術創造,1
SK-05,設計・解析,SK-0527,宇宙環境条件の反映（設計・解析）,BZ-03,宇宙機開発・製造,BZ-0301,概念設計（システム全体）,1
SK-05,設計・解析,SK-0527,宇宙環境条件の反映（設計・解析）,BZ-03,宇宙機開発・製造,BZ-0302,システム設計（システム全体）,1
SK-05,設計・解析,SK-0527,宇宙環境条件の反映（設計・解析）,BZ-03,宇宙機開発・製造,BZ-0312,構造系の設計,1
SK-05,設計・解析,SK-0527,宇宙環境条件の反映（設計・解析）,BZ-03,宇宙機開発・製造,BZ-0314,構造系の解析,1
SK-05,設計・解析,SK-0527,宇宙環境条件の反映（設計・解析）,BZ-03,宇宙機開発・製造,BZ-0316,機構系の設計,1
SK-05,設計・解析,SK-0527,宇宙環境条件の反映（設計・解析）,BZ-03,宇宙機開発・製造,BZ-0318,機構系の解析,1
SK-05,設計・解析,SK-0527,宇宙環境条件の反映（設計・解析）,BZ-03,宇宙機開発・製造,BZ-0320,推進系の設計,1
SK-05,設計・解析,SK-0527,宇宙環境条件の反映（設計・解析）,BZ-03,宇宙機開発・製造,BZ-0322,推進系の解析,1
SK-05,設計・解析,SK-0527,宇宙環境条件の反映（設計・解析）,BZ-03,宇宙機開発・製造,BZ-0324,電気系の設計,1
SK-05,設計・解析,SK-0527,宇宙環境条件の反映（設計・解析）,BZ-03,宇宙機開発・製造,BZ-0326,電気系の解析,1
SK-05,設計・解析,SK-0527,宇宙環境条件の反映（設計・解析）,BZ-03,宇宙機開発・製造,BZ-0328,通信系の設計,1
SK-05,設計・解析,SK-0527,宇宙環境条件の反映（設計・解析）,BZ-03,宇宙機開発・製造,BZ-0332,熱制御系の設計,1
SK-05,設計・解析,SK-0527,宇宙環境条件の反映（設計・解析）,BZ-03,宇宙機開発・製造,BZ-0334,熱制御系の解析,1
SK-05,設計・解析,SK-0527,宇宙環境条件の反映（設計・解析）,BZ-03,宇宙機開発・製造,BZ-0336,制御系（姿勢・誘導）の設計,1
SK-05,設計・解析,SK-0527,宇宙環境条件の反映（設計・解析）,BZ-03,宇宙機開発・製造,BZ-0338,制御系（姿勢・誘導）の解析,1
SK-05,設計・解析,SK-0527,宇宙環境条件の反映（設計・解析）,BZ-03,宇宙機開発・製造,BZ-0340,データ処理系の設計,1
SK-05,設計・解析,SK-0527,宇宙環境条件の反映（設計・解析）,BZ-03,宇宙機開発・製造,BZ-0342,データ処理系の解析,1
SK-05,設計・解析,SK-0527,宇宙環境条件の反映（設計・解析）,BZ-03,宇宙機開発・製造,BZ-0344,ソフトウェア系の設計,1
SK-05,設計・解析,SK-0527,宇宙環境条件の反映（設計・解析）,BZ-03,宇宙機開発・製造,BZ-0346,ソフトウェア系の解析,1
SK-05,設計・解析,SK-0527,宇宙環境条件の反映（設計・解析）,BZ-03,宇宙機開発・製造,BZ-0348,ミッション系の設計,1
SK-05,設計・解析,SK-0527,宇宙環境条件の反映（設計・解析）,BZ-03,宇宙機開発・製造,BZ-0350,ミッション系の解析,1
SK-05,設計・解析,SK-0528,軌道設計・解析,BZ-01,プロジェクト企画・考案,BZ-0104,新技術創造,1
SK-05,設計・解析,SK-0528,軌道設計・解析,BZ-03,宇宙機開発・製造,BZ-0336,制御系（姿勢・誘導）の設計,1
SK-05,設計・解析,SK-0528,軌道設計・解析,BZ-03,宇宙機開発・製造,BZ-0338,制御系（姿勢・誘導）の解析,1
SK-05,設計・解析,SK-0528,軌道設計・解析,BZ-05,打上運用,BZ-0508,落下位置シミュレーション,1
SK-05,設計・解析,SK-0528,軌道設計・解析,BZ-05,打上運用,BZ-0521,打上データの解析,1
SK-05,設計・解析,SK-0528,軌道設計・解析,BZ-05,打上運用,BZ-0522,分離確認・記録,1
SK-05,設計・解析,SK-0528,軌道設計・解析,BZ-05,打上運用,BZ-0523,降下追跡・制御,1
SK-05,設計・解析,SK-0528,軌道設計・解析,BZ-06,衛星運用,BZ-0611,軌道制御,1
SK-05,設計・解析,SK-0529,航法設計・解析,BZ-01,プロジェクト企画・考案,BZ-0104,新技術創造,1
SK-05,設計・解析,SK-0529,航法設計・解析,BZ-03,宇宙機開発・製造,BZ-0336,制御系（姿勢・誘導）の設計,1
SK-05,設計・解析,SK-0529,航法設計・解析,BZ-03,宇宙機開発・製造,BZ-0338,制御系（姿勢・誘導）の解析,1
SK-05,設計・解析,SK-0529,航法設計・解析,BZ-05,打上運用,BZ-0508,落下位置シミュレーション,1
SK-05,設計・解析,SK-0529,航法設計・解析,BZ-05,打上運用,BZ-0521,打上データの解析,1
SK-05,設計・解析,SK-0529,航法設計・解析,BZ-06,衛星運用,BZ-0611,軌道制御,1
SK-06,製造・加工,SK-0601,アッセンブリ,BZ-03,宇宙機開発・製造,BZ-0305,組付け・組立て（アッセンブリ）,1
SK-06,製造・加工,SK-0601,アッセンブリ,BZ-03,宇宙機開発・製造,BZ-0311,製造工程管理,1
SK-06,製造・加工,SK-0601,アッセンブリ,BZ-03,宇宙機開発・製造,BZ-0313,構造系の製造,1
SK-06,製造・加工,SK-0601,アッセンブリ,BZ-03,宇宙機開発・製造,BZ-0317,機構系の製造,1
SK-06,製造・加工,SK-0601,アッセンブリ,BZ-03,宇宙機開発・製造,BZ-0321,推進系の製造,1
SK-06,製造・加工,SK-0601,アッセンブリ,BZ-03,宇宙機開発・製造,BZ-0325,電気系の製造,1
SK-06,製造・加工,SK-0601,アッセンブリ,BZ-03,宇宙機開発・製造,BZ-0329,通信系の製造,1
SK-06,製造・加工,SK-0601,アッセンブリ,BZ-03,宇宙機開発・製造,BZ-0333,熱制御系の製造,1
SK-06,製造・加工,SK-0601,アッセンブリ,BZ-03,宇宙機開発・製造,BZ-0337,制御系（姿勢・誘導）の製造,1
SK-06,製造・加工,SK-0601,アッセンブリ,BZ-03,宇宙機開発・製造,BZ-0341,データ処理系の製造,1
SK-06,製造・加工,SK-0601,アッセンブリ,BZ-03,宇宙機開発・製造,BZ-0349,ミッション系の製造,1
SK-06,製造・加工,SK-0601,アッセンブリ,BZ-05,打上運用,BZ-0512,衛星統合・点検,1
SK-06,製造・加工,SK-0601,アッセンブリ,BZ-05,打上運用,BZ-0513,機体統合・点検,1
SK-06,製造・加工,SK-0601,アッセンブリ,BZ-05,打上運用,BZ-0524,機体整備点検,1
SK-06,製造・加工,SK-0602,はんだ付け,BZ-03,宇宙機開発・製造,BZ-0313,構造系の製造,1
SK-06,製造・加工,SK-0602,はんだ付け,BZ-03,宇宙機開発・製造,BZ-0317,機構系の製造,1
SK-06,製造・加工,SK-0602,はんだ付け,BZ-03,宇宙機開発・製造,BZ-0321,推進系の製造,1
SK-06,製造・加工,SK-0602,はんだ付け,BZ-03,宇宙機開発・製造,BZ-0325,電気系の製造,1
SK-06,製造・加工,SK-0602,はんだ付け,BZ-03,宇宙機開発・製造,BZ-0349,ミッション系の製造,1
SK-06,製造・加工,SK-0603,接着作業,BZ-03,宇宙機開発・製造,BZ-0313,構造系の製造,1
SK-06,製造・加工,SK-0603,接着作業,BZ-03,宇宙機開発・製造,BZ-0317,機構系の製造,1
SK-06,製造・加工,SK-0603,接着作業,BZ-03,宇宙機開発・製造,BZ-0321,推進系の製造,1
SK-06,製造・加工,SK-0603,接着作業,BZ-03,宇宙機開発・製造,BZ-0325,電気系の製造,1
SK-06,製造・加工,SK-0603,接着作業,BZ-03,宇宙機開発・製造,BZ-0329,通信系の製造,1
SK-06,製造・加工,SK-0603,接着作業,BZ-03,宇宙機開発・製造,BZ-0333,熱制御系の製造,1
SK-06,製造・加工,SK-0603,接着作業,BZ-03,宇宙機開発・製造,BZ-0337,制御系（姿勢・誘導）の製造,1
SK-06,製造・加工,SK-0603,接着作業,BZ-03,宇宙機開発・製造,BZ-0341,データ処理系の製造,1
SK-06,製造・加工,SK-0603,接着作業,BZ-03,宇宙機開発・製造,BZ-0349,ミッション系の製造,1
SK-06,製造・加工,SK-0604,溶接作業,BZ-03,宇宙機開発・製造,BZ-0313,構造系の製造,1
SK-06,製造・加工,SK-0604,溶接作業,BZ-05,打上運用,BZ-0512,衛星統合・点検,1
SK-06,製造・加工,SK-0604,溶接作業,BZ-05,打上運用,BZ-0513,機体統合・点検,1
SK-06,製造・加工,SK-0605,リベット作業,BZ-03,宇宙機開発・製造,BZ-0313,構造系の製造,1
SK-06,製造・加工,SK-0605,リベット作業,BZ-03,宇宙機開発・製造,BZ-0317,機構系の製造,1
SK-06,製造・加工,SK-0605,リベット作業,BZ-03,宇宙機開発・製造,BZ-0321,推進系の製造,1
SK-06,製造・加工,SK-0605,リベット作業,BZ-03,宇宙機開発・製造,BZ-0325,電気系の製造,1
SK-06,製造・加工,SK-0605,リベット作業,BZ-03,宇宙機開発・製造,BZ-0329,通信系の製造,1
SK-06,製造・加工,SK-0605,リベット作業,BZ-03,宇宙機開発・製造,BZ-0333,熱制御系の製造,1
SK-06,製造・加工,SK-0605,リベット作業,BZ-03,宇宙機開発・製造,BZ-0337,制御系（姿勢・誘導）の製造,1
SK-06,製造・加工,SK-0605,リベット作業,BZ-03,宇宙機開発・製造,BZ-0341,データ処理系の製造,1
SK-06,製造・加工,SK-0605,リベット作業,BZ-03,宇宙機開発・製造,BZ-0349,ミッション系の製造,1
SK-06,製造・加工,SK-0606,ネジ締め付け作業,BZ-03,宇宙機開発・製造,BZ-0305,組付け・組立て（アッセンブリ）,1
SK-06,製造・加工,SK-0606,ネジ締め付け作業,BZ-03,宇宙機開発・製造,BZ-0313,構造系の製造,1
SK-06,製造・加工,SK-0606,ネジ締め付け作業,BZ-03,宇宙機開発・製造,BZ-0317,機構系の製造,1
SK-06,製造・加工,SK-0606,ネジ締め付け作業,BZ-03,宇宙機開発・製造,BZ-0321,推進系の製造,1
SK-06,製造・加工,SK-0606,ネジ締め付け作業,BZ-03,宇宙機開発・製造,BZ-0325,電気系の製造,1
SK-06,製造・加工,SK-0606,ネジ締め付け作業,BZ-03,宇宙機開発・製造,BZ-0329,通信系の製造,1
SK-06,製造・加工,SK-0606,ネジ締め付け作業,BZ-03,宇宙機開発・製造,BZ-0333,熱制御系の製造,1
SK-06,製造・加工,SK-0606,ネジ締め付け作業,BZ-03,宇宙機開発・製造,BZ-0337,制御系（姿勢・誘導）の製造,1
SK-06,製造・加工,SK-0606,ネジ締め付け作業,BZ-03,宇宙機開発・製造,BZ-0341,データ処理系の製造,1
SK-06,製造・加工,SK-0606,ネジ締め付け作業,BZ-03,宇宙機開発・製造,BZ-0349,ミッション系の製造,1
SK-06,製造・加工,SK-0607,ネジ固着作業,BZ-03,宇宙機開発・製造,BZ-0313,構造系の製造,1
SK-06,製造・加工,SK-0607,ネジ固着作業,BZ-03,宇宙機開発・製造,BZ-0317,機構系の製造,1
SK-06,製造・加工,SK-0607,ネジ固着作業,BZ-03,宇宙機開発・製造,BZ-0321,推進系の製造,1
SK-06,製造・加工,SK-0607,ネジ固着作業,BZ-03,宇宙機開発・製造,BZ-0325,電気系の製造,1
SK-06,製造・加工,SK-0607,ネジ固着作業,BZ-03,宇宙機開発・製造,BZ-0329,通信系の製造,1
SK-06,製造・加工,SK-0607,ネジ固着作業,BZ-03,宇宙機開発・製造,BZ-0333,熱制御系の製造,1
SK-06,製造・加工,SK-0607,ネジ固着作業,BZ-03,宇宙機開発・製造,BZ-0337,制御系（姿勢・誘導）の製造,1
SK-06,製造・加工,SK-0607,ネジ固着作業,BZ-03,宇宙機開発・製造,BZ-0341,データ処理系の製造,1
SK-06,製造・加工,SK-0607,ネジ固着作業,BZ-03,宇宙機開発・製造,BZ-0349,ミッション系の製造,1
SK-06,製造・加工,SK-0608,カシメ作業,BZ-03,宇宙機開発・製造,BZ-0313,構造系の製造,1
SK-06,製造・加工,SK-0608,カシメ作業,BZ-03,宇宙機開発・製造,BZ-0317,機構系の製造,1
SK-06,製造・加工,SK-0608,カシメ作業,BZ-03,宇宙機開発・製造,BZ-0321,推進系の製造,1
SK-06,製造・加工,SK-0608,カシメ作業,BZ-03,宇宙機開発・製造,BZ-0325,電気系の製造,1
SK-06,製造・加工,SK-0608,カシメ作業,BZ-03,宇宙機開発・製造,BZ-0329,通信系の製造,1
SK-06,製造・加工,SK-0608,カシメ作業,BZ-03,宇宙機開発・製造,BZ-0333,熱制御系の製造,1
SK-06,製造・加工,SK-0608,カシメ作業,BZ-03,宇宙機開発・製造,BZ-0337,制御系（姿勢・誘導）の製造,1
SK-06,製造・加工,SK-0608,カシメ作業,BZ-03,宇宙機開発・製造,BZ-0341,データ処理系の製造,1
SK-06,製造・加工,SK-0608,カシメ作業,BZ-03,宇宙機開発・製造,BZ-0349,ミッション系の製造,1
SK-06,製造・加工,SK-0609,インサート処理作業,BZ-03,宇宙機開発・製造,BZ-0313,構造系の製造,1
SK-06,製造・加工,SK-0609,インサート処理作業,BZ-03,宇宙機開発・製造,BZ-0317,機構系の製造,1
SK-06,製造・加工,SK-0609,インサート処理作業,BZ-03,宇宙機開発・製造,BZ-0321,推進系の製造,1
SK-06,製造・加工,SK-0609,インサート処理作業,BZ-03,宇宙機開発・製造,BZ-0325,電気系の製造,1
SK-06,製造・加工,SK-0609,インサート処理作業,BZ-03,宇宙機開発・製造,BZ-0329,通信系の製造,1
SK-06,製造・加工,SK-0609,インサート処理作業,BZ-03,宇宙機開発・製造,BZ-0333,熱制御系の製造,1
SK-06,製造・加工,SK-0609,インサート処理作業,BZ-03,宇宙機開発・製造,BZ-0337,制御系（姿勢・誘導）の製造,1
SK-06,製造・加工,SK-0609,インサート処理作業,BZ-03,宇宙機開発・製造,BZ-0341,データ処理系の製造,1
SK-06,製造・加工,SK-0609,インサート処理作業,BZ-03,宇宙機開発・製造,BZ-0349,ミッション系の製造,1
SK-06,製造・加工,SK-0610,ハーネス組付け,BZ-03,宇宙機開発・製造,BZ-0305,組付け・組立て（アッセンブリ）,1
SK-06,製造・加工,SK-0610,ハーネス組付け,BZ-03,宇宙機開発・製造,BZ-0325,電気系の製造,1
SK-06,製造・加工,SK-0610,ハーネス組付け,BZ-03,宇宙機開発・製造,BZ-0349,ミッション系の製造,1
SK-06,製造・加工,SK-0611,電子部品静電防止作業,BZ-03,宇宙機開発・製造,BZ-0313,構造系の製造,1
SK-06,製造・加工,SK-0611,電子部品静電防止作業,BZ-03,宇宙機開発・製造,BZ-0317,機構系の製造,1
SK-06,製造・加工,SK-0611,電子部品静電防止作業,BZ-03,宇宙機開発・製造,BZ-0321,推進系の製造,1
SK-06,製造・加工,SK-0611,電子部品静電防止作業,BZ-03,宇宙機開発・製造,BZ-0325,電気系の製造,1
SK-06,製造・加工,SK-0611,電子部品静電防止作業,BZ-03,宇宙機開発・製造,BZ-0329,通信系の製造,1
SK-06,製造・加工,SK-0611,電子部品静電防止作業,BZ-03,宇宙機開発・製造,BZ-0333,熱制御系の製造,1
SK-06,製造・加工,SK-0611,電子部品静電防止作業,BZ-03,宇宙機開発・製造,BZ-0337,制御系（姿勢・誘導）の製造,1
SK-06,製造・加工,SK-0611,電子部品静電防止作業,BZ-03,宇宙機開発・製造,BZ-0341,データ処理系の製造,1
SK-06,製造・加工,SK-0611,電子部品静電防止作業,BZ-03,宇宙機開発・製造,BZ-0349,ミッション系の製造,1
SK-06,製造・加工,SK-0612,塗装作業,BZ-03,宇宙機開発・製造,BZ-0313,構造系の製造,1
SK-06,製造・加工,SK-0612,塗装作業,BZ-03,宇宙機開発・製造,BZ-0317,機構系の製造,1
SK-06,製造・加工,SK-0612,塗装作業,BZ-03,宇宙機開発・製造,BZ-0321,推進系の製造,1
SK-06,製造・加工,SK-0612,塗装作業,BZ-03,宇宙機開発・製造,BZ-0325,電気系の製造,1
